06:01:10,E201,SHS,1
06:06:28,E209,SHS,1
06:10:09,E221,SHS,1
06:16:08,E205,SHS,1
06:19:13,E201,FAN,2
06:20:12,E213,SHS,1
06:25:48,E217,SHS,1
06:28:34,E209,UNI,1
06:31:01,E225,SHS,1
06:31:14,E221,RAC,1
06:36:32,E229,SHS,1
06:40:51,8001,SHS,1
06:42:53,E217,FTR,2
06:46:11,62,SHS,1
06:48:48,E201,FTR,3
06:49:32,E225,SHT,3
06:50:48,E205,TAP,3
06:53:30,E209,KOT,2
07:02:31,E213,SHT,2
07:08:36,E221,FAN,2
07:10:27,8001,MOK,2
07:12:04,E217,KOT,2
07:12:56,E229,SHT,1
07:14:01,62,LOW,2
07:20:39,E209,UNI,1
07:22:48,E225,MOK,3
07:23:22,E205,LOW,3
07:27:35,8001,TAW,1
07:28:39,E213,LOW,2
07:28:52,E217,LMC,1
07:29:46,E221,FTR,3
07:32:35,E201,RAC,2
07:46:10,E205,LMC,3
07:46:53,62,UNI,3
07:48:31,E225,FAN,3
07:51:00,E229,MOK,1
07:57:45,E209,LMC,3
07:58:35,E201,TAW,3
08:01:42,E217,RAC,3
08:02:05,8001,LMC,1
08:10:17,E205,KOT,1
08:11:15,E213,SHT,2
08:13:37,E221,RAC,1
08:14:07,E209,TAW,1
08:14:34,E201,TAP,2
08:22:15,E217,FAN,3
08:22:58,62,FAN,3
08:25:11,E229,TAP,3
08:27:56,E213,HHK,2
08:28:13,E225,FTR,3
08:28:14,E205,LOW,3
08:34:48,E209,SHT,3
08:39:43,E201,TAW,1
08:40:44,E221,FTR,2
08:41:29,E217,MOK,3
08:46:09,8001,FTR,3
08:55:27,E225,TAP,3
08:56:08,E213,SHS,1
08:56:48,E229,TAW,2
08:56:54,E217,UNI,3
09:06:23,62,UNI,2
09:10:31,E209,FAN,1
09:11:32,E205,MOK,2
09:11:40,E221,SHT,2
09:12:55,8001,TWO,2
09:13:14,E201,UNI,2
09:19:48,E229,FAN,1
09:22:21,62,LMC,2
09:23:06,E217,FAN,1
09:24:30,E213,FTR,3
09:29:40,E221,LMC,3
09:33:28,E225,TWO,1
09:35:47,E209,KOT,2
09:39:14,E201,RAC,1
09:45:12,E213,LOW,2
09:46:55,E205,TWO,2
09:48:48,E217,TAP,1
09:54:49,8001,KOT,1
09:56:07,E221,RAC,1
10:01:38,E229,TAP,1
10:04:03,E201,UNI,2
10:06:16,62,TAW,1
10:07:07,E213,SHT,3
10:10:51,E225,LOW,3
10:14:11,E209,SHT,3
10:14:53,8001,SHS,2
10:16:01,E217,LMC,3
10:21:38,E201,SHS,1
10:26:02,E229,MOK,3
10:26:18,E205,LOW,1
10:29:18,E221,TAW,3
10:34:46,E225,MOK,3
10:37:22,E213,LMC,1
10:39:00,E201,TAW,3
10:46:20,E217,HHK,1
10:46:50,8001,LOW,2
10:49:14,62,MOK,3
10:50:43,E209,HHK,3
10:55:41,E213,LOW,2
11:03:52,E205,LMC,3
11:03:58,E201,RAC,3
11:06:07,62,SHS,2
11:08:48,8001,TWO,1
11:10:23,E221,SHT,1
11:10:33,E229,TWO,1
11:13:27,E225,LMC,3
11:18:22,E213,TAP,1
11:22:44,E209,TWO,2
11:25:19,8001,UNI,2
11:26:38,E221,LMC,3
11:28:23,E229,HHK,3
11:29:10,E217,MOK,2
11:33:12,E201,MOK,1
11:37:12,E225,FTR,1
11:39:23,E205,FTR,1
11:43:08,E213,LMC,1
11:46:22,62,HHK,2
11:46:46,8001,FTR,2
11:47:16,E217,HHK,1
