Trains_2022-09-01.txt
06:20:12,E213,SHS,1
07:02:31,E213,SHT,2
07:28:39,E213,LOW,2
08:11:15,E213,SHT,2
08:27:56,E213,HHK,2
08:56:08,E213,SHS,1
09:24:30,E213,FTR,3
09:45:12,E213,LOW,2
10:07:07,E213,SHT,3
10:37:22,E213,LMC,1
10:55:41,E213,LOW,2
11:18:22,E213,TAP,1
11:43:08,E213,LMC,1
12:01:47,E213,SHS,3
12:39:22,E213,MOK,3
13:03:42,E213,RAC,1
13:36:51,E213,LOW,2
14:09:08,E213,LMC,2
14:36:33,E213,UNI,3
15:05:05,E213,HHK,2
15:31:41,E213,SHS,3
15:50:03,E213,TAP,2
16:29:54,E213,UNI,3
17:12:22,E213,LOW,3
17:53:07,E213,FAN,2
18:36:50,E213,KOT,1
19:05:10,E213,SHT,2
19:28:15,E213,SHS,2
20:10:26,E213,RAC,1
20:41:35,E213,HHK,2
21:06:52,E213,SHS,2
21:50:11,E213,LOW,1
22:30:54,E213,TWO,2
22:50:43,E213,RAC,3
23:10:01,E213,SHT,2
Trains_2022-09-02.txt
06:20:25,E213,SHS,1
06:50:17,E213,UNI,2
07:29:03,E213,LMC,3
07:53:54,E213,UNI,2
08:27:50,E213,LOW,2
09:03:28,E213,HHK,2
09:26:16,E213,RAC,2
10:10:29,E213,TAW,2
10:33:02,E213,UNI,1
10:50:29,E213,SHT,1
11:13:44,E213,UNI,3
11:53:04,E213,LOW,2
12:20:31,E213,MOK,3
12:56:46,E213,TAW,3
13:37:38,E213,LMC,3
14:11:16,E213,LOW,1
14:50:57,E213,HHK,2
15:32:18,E213,TAP,1
15:53:12,E213,RAC,2
16:27:07,E213,UNI,3
16:44:05,E213,KOT,2
17:27:56,E213,SHT,2
18:01:51,E213,MOK,3
18:31:41,E213,FTR,2
18:59:01,E213,KOT,1
19:20:22,E213,HHK,1
19:47:38,E213,SHT,1
20:04:29,E213,MOK,2
20:34:41,E213,LOW,2
21:01:14,E213,MOK,2
21:18:08,E213,LOW,3
21:47:12,E213,TAP,3
22:10:24,E213,SHT,2
22:28:16,E213,KOT,3
22:43:31,E213,FAN,3
23:11:04,E213,SHT,3
Trains_2022-09-03.txt
Trains_2022-09-04.txt
06:11:24,E213,SHS,1
06:51:32,E213,FAN,2
07:12:06,E213,HHK,1
07:37:51,E213,RAC,3
08:12:44,E213,LMC,2
08:33:11,E213,SHT,1
08:50:39,E213,LOW,3
09:20:14,E213,LMC,1
10:01:42,E213,TWO,3
10:37:44,E213,MOK,2
11:02:45,E213,UNI,1
11:23:03,E213,LMC,1
11:52:45,E213,FTR,2
12:30:17,E213,HHK,1
13:07:16,E213,FAN,1
13:46:36,E213,LOW,2
14:03:52,E213,TAP,3
14:44:40,E213,KOT,1
15:05:08,E213,UNI,1
15:26:02,E213,MOK,3
16:00:12,E213,FAN,1
16:36:27,E213,FTR,3
16:51:36,E213,SHS,2
17:14:41,E213,UNI,3
17:36:15,E213,SHS,2
18:20:07,E213,UNI,1
18:58:09,E213,SHS,1
19:29:33,E213,TAP,1
20:06:31,E213,FAN,1
20:29:30,E213,FTR,1
20:47:18,E213,RAC,1
21:09:21,E213,MOK,3
21:49:58,E213,SHS,3
22:16:00,E213,HHK,1
22:44:23,E213,UNI,2
23:21:48,E213,TWO,2
