Trains_2022-09-01.txt
06:01:10,E201,SHS,1
06:19:13,E201,FAN,2
06:48:48,E201,FTR,3
07:32:35,E201,RAC,2
07:58:35,E201,TAW,3
08:14:34,E201,TAP,2
08:39:43,E201,TAW,1
09:13:14,E201,UNI,2
09:39:14,E201,RAC,1
10:04:03,E201,UNI,2
10:21:38,E201,SHS,1
10:39:00,E201,TAW,3
11:03:58,E201,RAC,3
11:33:12,E201,MOK,1
11:58:58,E201,KOT,1
12:33:02,E201,MOK,1
13:16:16,E201,TWO,3
13:54:14,E201,MOK,2
14:19:50,E201,TAP,1
14:35:01,E201,LOW,3
15:15:23,E201,UNI,3
15:42:35,E201,FAN,2
16:08:18,E201,UNI,1
16:43:42,E201,KOT,2
17:15:36,E201,SHS,3
17:59:06,E201,HHK,1
18:21:37,E201,FAN,2
18:55:52,E201,LOW,3
19:31:03,E201,FTR,2
19:55:56,E201,FAN,2
20:27:12,E201,TAW,2
21:01:34,E201,TAP,2
21:18:02,E201,TWO,2
21:39:08,E201,LMC,2
21:55:33,E201,MOK,3
22:34:16,E201,LOW,1
23:14:52,E201,LMC,1
Trains_2022-09-02.txt
06:00:50,E201,SHS,1
06:23:40,E201,HHK,3
06:47:27,E201,TAP,3
07:17:14,E201,UNI,2
07:38:55,E201,LMC,2
07:54:46,E201,RAC,2
08:16:21,E201,HHK,1
08:42:21,E201,TAP,1
09:08:48,E201,TWO,3
09:31:24,E201,FAN,2
10:02:12,E201,SHT,1
10:44:18,E201,RAC,2
11:08:14,E201,LOW,2
11:31:36,E201,TAW,3
12:01:23,E201,FAN,1
12:28:03,E201,UNI,2
12:51:37,E201,LMC,1
13:28:25,E201,UNI,2
13:51:26,E201,SHT,3
14:18:35,E201,RAC,1
15:01:26,E201,HHK,2
15:44:54,E201,TAW,2
16:04:29,E201,LMC,2
16:20:10,E201,TAW,1
16:56:31,E201,TAP,1
17:32:54,E201,FAN,2
18:14:35,E201,UNI,3
18:42:14,E201,TWO,2
19:15:17,E201,LMC,3
19:43:45,E201,MOK,1
20:23:58,E201,HHK,1
21:05:15,E201,SHT,1
21:38:58,E201,TAP,3
22:21:03,E201,SHS,3
22:44:11,E201,MOK,1
23:15:24,E201,SHS,1
Trains_2022-09-03.txt
Trains_2022-09-04.txt
