06:01:02,E217,SHS,1
06:06:25,8001,SHS,1
06:10:16,8002,SHS,1
06:15:06,8003,SHS,1
06:20:56,8004,SHS,1
06:25:26,58,SHS,1
06:26:56,E217,UNI,1
06:27:42,8001,TAP,2
06:30:48,8002,FTR,3
06:31:30,59,SHS,1
06:35:16,60,SHS,1
06:46:53,58,KOT,2
06:49:08,8004,HHK,2
06:50:38,8003,LMC,1
06:53:20,8001,SHT,2
06:57:34,60,MOK,2
06:57:45,8002,LMC,1
07:07:26,59,SHT,1
07:09:31,E217,TAW,2
07:15:50,8004,KOT,2
07:17:41,58,SHT,1
07:20:51,60,UNI,2
07:26:23,8002,FTR,2
07:26:36,8003,UNI,1
07:31:22,8001,KOT,3
07:43:49,58,LMC,3
07:43:49,8002,SHS,2
07:44:31,8004,HHK,1
07:48:11,60,TAP,3
07:50:20,59,TWO,3
07:54:10,E217,MOK,1
07:59:21,8003,FTR,1
08:09:20,8002,LMC,3
08:11:50,8001,RAC,3
08:12:38,59,LMC,1
08:14:30,8004,FAN,2
08:18:20,E217,UNI,3
08:21:33,58,KOT,1
08:23:39,60,SHT,3
08:31:01,8001,LMC,1
08:34:42,E217,LMC,1
08:37:20,8003,FAN,2
08:40:26,8002,LOW,3
08:41:36,8004,SHT,2
08:53:26,8001,HHK,2
08:54:48,E217,MOK,3
08:57:32,59,TWO,3
09:01:01,58,LMC,1
09:06:43,60,SHS,1
09:22:06,8003,RAC,2
09:22:15,8002,LMC,3
09:22:32,58,FTR,1
09:23:53,8004,TAW,1
09:26:28,8001,SHT,1
09:34:10,E217,TAW,3
09:39:44,59,RAC,1
09:39:57,8002,TWO,1
09:41:37,58,LOW,2
09:46:22,8003,SHS,1
09:47:14,60,HHK,3
09:57:41,E217,KOT,3
09:58:21,8001,TWO,2
10:00:01,8004,TWO,1
10:07:58,8003,TAP,1
10:12:38,60,TWO,1
10:15:16,59,HHK,3
10:17:05,58,SHS,2
10:19:22,8002,HHK,2
10:32:24,E217,LMC,3
10:34:38,8004,LOW,2
10:35:22,8001,SHT,2
10:37:06,59,TAW,2
10:37:12,60,LOW,3
10:42:16,8002,SHT,3
10:47:51,8003,HHK,2
10:51:07,58,TAP,2
10:56:12,E217,FAN,1
10:59:34,60,TAP,2
11:07:03,8003,LOW,1
11:13:27,58,HHK,3
11:14:18,8001,FTR,1
11:18:30,8004,UNI,1
11:19:16,60,FAN,1
11:19:46,59,LOW,2
11:19:52,E217,HHK,2
11:26:58,8002,RAC,3
11:30:21,58,FTR,3
11:35:51,8001,MOK,2
11:42:12,8003,HHK,1
11:43:36,8004,LOW,3
11:46:36,58,FAN,2
11:49:49,E217,MOK,2
11:50:04,8002,TAP,1
12:00:27,60,LMC,3
12:01:35,59,MOK,3
12:14:06,8003,TAP,3
12:15:21,8004,FAN,2
12:16:26,8001,FAN,1
12:20:42,60,FTR,3
12:25:35,8002,RAC,3
12:27:07,59,FAN,1
12:28:49,58,HHK,3
12:31:17,E217,KOT,1
12:40:17,8003,RAC,1
12:45:21,58,FAN,3
12:49:22,60,MOK,3
12:50:02,8004,TAP,2
12:50:48,8001,TAW,3
13:03:42,59,RAC,2
13:03:57,8002,SHS,2
13:07:02,60,SHS,2
13:07:13,58,MOK,2
13:15:19,E217,TAW,3
13:18:49,59,FTR,3
13:20:49,8003,TWO,1
13:20:52,8001,TAP,2
13:23:34,60,HHK,2
13:28:16,8002,TWO,3
13:30:54,8004,SHT,1
13:39:32,E217,TAP,1
13:39:43,8001,SHT,1
13:42:32,60,LMC,1
13:43:16,59,MOK,1
13:47:29,58,FTR,1
14:02:37,58,TAP,2
14:03:19,8003,HHK,1
14:03:39,59,SHS,2
14:03:44,E217,FAN,1
14:09:46,8004,UNI,2
14:10:46,8002,HHK,3
14:11:09,8001,LMC,3
14:11:47,60,SHS,3
14:22:31,E217,LMC,1
14:23:18,58,SHT,1
14:25:15,8003,FAN,1
14:31:46,8002,RAC,2
14:32:27,59,TAW,1
14:32:40,8001,FTR,1
14:38:29,60,FTR,1
14:41:13,58,LOW,3
14:50:04,8001,MOK,1
14:50:48,8004,RAC,2
14:56:26,60,SHS,1
14:59:10,8003,TAP,3
15:04:55,E217,FAN,3
15:05:13,8001,FAN,3
15:07:50,59,FAN,2
15:12:31,8004,FAN,1
15:14:19,8002,UNI,3
15:21:06,58,FTR,1
15:21:58,E217,SHT,1
15:25:37,60,KOT,3
15:31:30,8004,TAW,3
15:33:40,59,RAC,3
15:34:50,8001,LOW,1
15:35:47,8003,MOK,3
15:50:15,8002,SHS,1
15:51:52,60,TAP,3
15:52:15,8003,TAW,3
16:00:01,8004,LMC,1
16:01:59,59,TWO,1
16:03:09,58,SHT,2
16:06:19,E217,TAP,3
16:16:49,8001,RAC,1
16:22:33,8002,LOW,2
16:22:35,8003,LMC,1
16:26:23,60,SHS,2
16:26:45,58,TAP,1
16:29:27,8004,RAC,1
16:31:46,59,HHK,3
16:41:21,8001,LOW,1
16:45:07,8002,TAW,2
16:49:24,59,TWO,1
16:50:41,60,RAC,3
16:51:15,E217,HHK,3
16:53:37,8003,LOW,3
16:54:21,8004,HHK,3
16:57:16,58,UNI,2
17:03:51,8001,FAN,3
17:06:49,E217,SHS,3
17:09:24,8003,LMC,3
17:11:33,59,FTR,2
17:22:39,8001,SHS,2
17:23:51,8004,KOT,1
17:24:01,E217,FTR,1
17:28:18,60,SHT,3
17:29:28,8002,LMC,1
17:37:38,58,FAN,1
17:40:55,8003,MOK,3
17:43:31,59,TAP,2
17:45:14,60,FTR,1
17:50:36,E217,UNI,2
17:56:59,8001,TAW,3
17:58:54,8004,LMC,1
18:00:36,58,TAP,3
18:02:53,8002,HHK,3
18:05:11,8003,LMC,3
18:08:11,59,LOW,3
18:18:34,60,RAC,2
18:23:27,59,RAC,3
18:23:57,8001,FAN,2
18:29:58,E217,KOT,1
18:36:13,60,TWO,2
18:39:25,8004,FAN,1
18:41:40,8003,MOK,3
18:41:49,8002,FTR,1
18:42:00,58,MOK,1
18:48:49,8001,RAC,3
18:53:01,59,KOT,3
18:56:15,8004,TAW,2
18:59:53,E217,LOW,1
19:04:03,60,SHS,3
19:09:05,8001,TAP,1
19:14:13,8002,UNI,2
19:15:10,8003,HHK,3
19:24:36,58,HHK,2
19:28:16,8004,FAN,1
19:28:36,8001,SHS,2
19:31:38,E217,UNI,2
19:37:39,59,RAC,1
19:37:52,60,FAN,3
19:51:31,58,FTR,1
19:53:36,E217,TAP,2
19:53:52,60,MOK,1
19:55:10,8003,FAN,1
19:55:53,8002,FAN,3
20:06:45,8004,LOW,3
20:08:20,8001,KOT,1
20:11:46,58,MOK,3
20:12:38,60,UNI,2
20:14:47,59,TWO,2
20:21:55,E217,LOW,1
20:23:51,8003,TAP,1
20:28:54,8002,TAW,3
20:30:29,8001,SHT,2
20:31:55,58,KOT,1
20:37:21,8004,RAC,3
20:47:19,E217,HHK,2
20:51:36,8002,KOT,3
20:51:44,59,LOW,1
20:54:13,60,KOT,2
20:59:14,8003,TAW,3
21:00:58,8004,LMC,3
21:04:54,58,SHS,2
21:13:29,E217,SHT,2
21:13:55,59,FAN,1
21:15:18,8001,FTR,2
21:15:32,8003,FTR,3
21:21:01,8004,TAP,1
21:23:35,8002,FTR,1
21:32:41,60,SHS,1
21:38:36,59,TAP,3
21:41:24,58,FAN,1
21:42:09,8004,FAN,1
21:42:55,8001,LOW,2
21:50:21,E217,LOW,3
21:57:46,8003,FAN,1
21:58:17,60,RAC,3
22:07:49,58,RAC,3
22:08:17,8002,UNI,1
22:10:13,E217,HHK,2
22:10:21,8001,TAP,2
22:13:52,60,KOT,1
22:17:14,59,FTR,3
22:21:06,8004,LMC,3
22:32:05,8003,TAW,1
22:32:06,8002,SHT,3
22:32:49,59,HHK,2
22:33:01,E217,RAC,3
22:33:35,58,KOT,1
22:38:00,8001,LOW,1
22:41:23,8004,TAW,2
22:48:26,59,LOW,1
22:51:47,60,MOK,2
22:59:31,E217,FAN,3
23:04:38,8003,UNI,3
23:06:49,60,SHT,2
23:13:04,59,SHS,2
23:15:11,8004,LMC,1
23:15:50,58,TAP,1
23:16:49,8002,LOW,3
23:19:44,8001,RAC,2
23:40:08,E217,KOT,1
