Trains_2022-09-01.txt
06:36:32,E229,SHS,1
07:12:56,E229,SHT,1
07:51:00,E229,MOK,1
08:25:11,E229,TAP,3
08:56:48,E229,TAW,2
09:19:48,E229,FAN,1
10:01:38,E229,TAP,1
10:26:02,E229,MOK,3
11:10:33,E229,TWO,1
11:28:23,E229,HHK,3
12:12:44,E229,TWO,3
12:50:27,E229,UNI,3
13:33:23,E229,LOW,3
13:58:20,E229,RAC,1
14:17:13,E229,TAW,1
14:41:58,E229,SHS,3
15:20:10,E229,LOW,1
16:02:17,E229,TWO,3
16:27:09,E229,SHT,1
16:49:28,E229,RAC,3
17:13:47,E229,MOK,2
17:54:21,E229,RAC,3
18:37:41,E229,FAN,2
18:53:38,E229,LMC,2
19:34:03,E229,KOT,2
20:08:46,E229,MOK,2
20:29:22,E229,TAW,1
21:12:53,E229,TWO,3
21:53:07,E229,LMC,3
22:15:36,E229,FAN,2
22:48:31,E229,MOK,2
23:07:32,E229,TAP,2
Trains_2022-09-02.txt
06:36:28,E229,SHS,1
06:54:32,E229,LOW,3
07:22:03,E229,RAC,1
07:41:39,E229,KOT,2
08:26:09,E229,SHS,1
08:51:54,E229,HHK,3
09:10:01,E229,LMC,2
09:25:22,E229,TAW,3
09:40:47,E229,RAC,2
10:03:32,E229,KOT,1
10:26:38,E229,TWO,3
11:10:17,E229,LMC,3
11:49:02,E229,UNI,3
12:17:14,E229,SHS,3
12:41:57,E229,KOT,3
13:20:33,E229,FAN,2
13:57:34,E229,TWO,3
14:27:03,E229,SHS,1
14:57:04,E229,TAP,1
15:24:41,E229,SHT,2
15:56:41,E229,TAP,2
16:31:20,E229,FTR,3
17:14:08,E229,SHS,1
17:34:11,E229,UNI,2
18:13:13,E229,MOK,1
18:39:54,E229,LMC,2
18:59:09,E229,SHS,2
19:21:53,E229,KOT,1
19:50:06,E229,SHT,3
20:19:01,E229,LOW,2
20:35:57,E229,SHS,1
21:01:27,E229,SHT,2
21:22:44,E229,RAC,3
21:40:16,E229,TAP,1
22:02:04,E229,HHK,3
22:41:05,E229,SHT,2
23:22:52,E229,MOK,3
Trains_2022-09-03.txt
Trains_2022-09-04.txt
